ds,y,yhat_prophet,train
2015-11-07,372.445,357.7790349314667,True
2015-11-08,363.886,370.52139485574867,True
2015-11-09,402.933,401.2714186144183,True
2015-11-10,408.599,398.91159962375724,True
2015-11-11,402.057,402.11195911727225,True
2015-11-12,408.918,390.5917279259321,True
2015-11-13,400.794,392.0202608893831,True
2015-11-14,380.817,389.187900187005,True
2015-11-15,369.631,367.24545194430624,True
2015-11-16,399.038,377.34586893660946,True
2015-11-17,408.818,421.8616441765112,True
2015-11-18,410.095,392.54681645378923,True
2015-11-19,406.918,373.16758749232406,True
2015-11-20,397.269,383.34673730462373,True
2015-11-21,378.777,376.18964146333167,True
2015-11-22,376.021,360.4746142267399,True
2015-11-23,422.295,438.72544865636826,True
2015-11-24,429.081,439.25840460186237,True
2015-11-25,419.503,428.44017889173705,True
2015-11-26,368.572,399.9293206080636,True
2015-11-27,370.528,376.4202796175952,True
2015-11-28,373.654,358.25001903904854,True
2015-11-29,381.683,386.7844817067976,True
2015-11-30,426.285,435.27912461127386,True
2015-12-01,426.95,420.81172285168645,True
2015-12-02,419.299,408.9349584983212,True
2015-12-03,417.907,419.5961793730005,True
2015-12-04,417.293,421.2739083451541,True
2015-12-05,388.62,393.8887062038744,True
2015-12-06,390.027,385.774268100485,True
2015-12-07,424.251,419.9016236197657,True
2015-12-08,424.643,441.86859340280904,True
2015-12-09,422.253,426.6977871490312,True
2015-12-10,409.706,403.8032504708403,True
2015-12-11,407.988,395.3362584440822,True
2015-12-12,380.625,356.98608009427375,True
2015-12-13,373.3,351.1523554717125,True
2015-12-14,410.535,390.72809437726175,True
2015-12-15,412.044,393.8687038999027,True
2015-12-16,419.326,420.9386299490365,True
2015-12-17,424.13,396.26234359032566,True
2015-12-18,422.145,419.6214390701032,True
2015-12-19,412.628,422.2222341073365,True
2015-12-20,406.427,410.84299119613274,True
2015-12-21,431.984,411.8899477782015,True
2015-12-22,419.394,386.4145438552274,True
2015-12-23,414.416,389.62438411083576,True
2015-12-24,388.312,391.5219888389138,True
2015-12-25,358.028,371.5746968327167,True
2015-12-26,371.31,360.5744964554689,True
2015-12-27,375.553,355.28484146974426,True
2015-12-28,419.961,434.2322677128466,True
2015-12-29,430.55,438.6017170538417,True
2015-12-30,419.501,427.1221642963135,True
2015-12-31,406.198,418.34851797240236,True
2016-01-01,388.811,435.57246454926593,True
2016-01-02,402.027,415.6448691743222,True
2016-01-03,399.079,398.5073640301066,True
2016-01-04,457.659,476.9961325569767,True
2016-01-05,484.99,505.06875948485174,True
2016-01-06,465.173,463.37229759362356,True
2016-01-07,450.001,442.06762692344955,True
2016-01-08,439.85,428.70185551286437,True
2016-01-09,398.02,389.92274875665066,True
2016-01-10,388.793,361.7895709013837,True
2016-01-11,446.469,458.87936241043667,True
2016-01-12,462.397,465.65617202344566,True
2016-01-13,471.132,495.56761550411557,True
2016-01-14,466.965,475.834159365976,True
2016-01-15,434.699,426.79326583082144,True
2016-01-16,400.463,389.7345091938598,True
2016-01-17,407.489,421.3507748439733,True
2016-01-18,459.899,491.6264090328678,True
2016-01-19,486.839,505.3732456698638,True
2016-01-20,468.092,474.28308001987085,True
2016-01-21,463.755,479.7053142534549,True
2016-01-22,468.907,488.21903172159256,True
2016-01-23,446.229,457.56245101283116,True
2016-01-24,431.661,442.75365614498025,True
2016-01-25,452.172,458.0362634805893,True
2016-01-26,444.559,431.2745519257983,True
2016-01-27,439.843,436.5127352265507,True
2016-01-28,443.579,450.11250353802217,True
2016-01-29,443.538,445.84773373751636,True
2016-01-30,416.17,425.62604966219266,True
2016-01-31,391.911,378.69646365591626,True
2016-02-01,417.694,393.4392382706311,True
2016-02-02,422.543,424.0751101787373,True
2016-02-03,426.917,398.7501336896367,True
2016-02-04,416.284,396.81467012271315,True
2016-02-05,434.564,450.81661894619197,True
2016-02-06,411.498,418.06574368307696,True
2016-02-07,397.221,397.66208103349754,True
2016-02-08,439.809,453.7033393712373,True
2016-02-09,448.363,469.31353454810676,True
2016-02-10,449.212,459.48248287837987,True
2016-02-11,475.846,496.9638605659005,True
2016-02-12,482.259,500.00185836903927,True
2016-02-13,470.553,488.2285729698622,True
2016-02-14,487.567,507.4175843451252,True
2016-02-15,495.704,493.17592903701336,True
2016-02-16,453.549,416.2910025247193,True
2016-02-17,446.155,451.63207366493236,True
2016-02-18,452.209,473.66218137278804,True
2016-02-19,456.108,464.9216270371831,True
2016-02-20,394.841,369.00737108015915,True
2016-02-21,384.934,361.16959253838473,True
2016-02-22,422.201,421.6316989543967,True
2016-02-23,444.322,455.12632783801587,True
2016-02-24,443.157,424.9920392635336,True
2016-02-25,425.99,414.19857240729664,True
2016-02-26,443.352,459.66118879937585,True
2016-02-27,415.999,425.2732160574429,True
2016-02-28,381.811,366.2737539367483,True
2016-02-29,414.256,391.39420242679915,True
2016-03-01,423.458,418.78662913058656,True
2016-03-02,428.883,430.61867531077905,True
2016-03-03,446.427,467.3902429261202,True
2016-03-04,443.883,452.08203424585923,True
2016-03-05,410.113,418.4659575711073,True
2016-03-06,391.476,396.2560723486773,True
2016-03-07,416.749,395.59302102479785,True
2016-03-08,402.821,385.40107256099026,True
2016-03-09,394.312,392.70043661756756,True
2016-03-10,395.785,384.9613827182553,True
2016-03-11,392.049,365.40371028648514,True
2016-03-12,364.447,354.2192343990887,True
2016-03-13,342.479,329.43966651124845,True
2016-03-14,405.19,404.2139985910374,True
2016-03-15,403.055,394.19119193194217,True
2016-03-16,392.597,379.7347252843173,True
2016-03-17,392.343,384.27212419040785,True
2016-03-18,395.53,383.5337142543679,True
2016-03-19,377.021,384.94709903564603,True
2016-03-20,383.16,397.71854110785404,True
2016-03-21,415.572,422.8400505853472,True
2016-03-22,410.808,411.3606318068977,True
2016-03-23,400.76,380.77369022720967,True
2016-03-24,398.532,403.4371629850841,True
2016-03-25,386.481,378.4916501509916,True
2016-03-26,363.413,378.68842326055955,True
2016-03-27,347.215,368.2969988931558,True
2016-03-28,395.895,396.7000511750229,True
2016-03-29,399.871,408.66402572056154,True
2016-03-30,397.534,415.02966498061755,True
2016-03-31,392.33,382.02098572820915,True
2016-04-01,392.179,375.8568464856124,True
2016-04-02,365.202,352.47195036965184,True
2016-04-03,378.696,395.5293669135656,True
2016-04-04,430.637,432.08025473088,True
2016-04-05,430.295,457.1925668355113,True
2016-04-06,426.492,437.22961663191495,True
2016-04-07,407.171,387.33321793209353,True
2016-04-08,405.626,409.73877729340177,True
2016-04-09,387.034,399.7491768110468,True
2016-04-10,377.425,390.0200311127531,True
2016-04-11,406.432,385.38335424540895,True
2016-04-12,401.3,391.26783702224725,True
2016-04-13,395.719,407.73840664472766,True
2016-04-14,390.641,399.2365720154171,True
2016-04-15,382.703,389.0460143240764,True
2016-04-16,350.548,356.36075349583774,True
2016-04-17,344.227,347.70319934698705,True
2016-04-18,383.703,384.3332492412325,True
2016-04-19,384.284,376.026151702684,True
2016-04-20,381.701,381.0887179584314,True
2016-04-21,385.584,386.967608850177,True
2016-04-22,392.903,385.2729634712872,True
2016-04-23,356.289,335.6179068105063,True
2016-04-24,338.704,344.35523881609464,True
2016-04-25,379.019,371.07442033207224,True
2016-04-26,389.717,390.5839332008389,True
2016-04-27,380.994,393.2996605854818,True
2016-04-28,380.281,394.7260505846203,True
2016-04-29,378.396,392.44916169288456,True
2016-04-30,346.085,356.92225839020506,True
2016-05-01,354.0,366.8669672585784,True
2016-05-02,389.154,389.3086776613794,True
2016-05-03,388.943,395.395513794179,True
2016-05-04,389.038,404.79018310476863,True
2016-05-05,387.378,399.5248941340678,True
2016-05-06,387.254,399.517896299535,True
2016-05-07,352.372,361.35451048221853,True
2016-05-08,339.549,346.3572117061265,True
2016-05-09,381.313,383.3721030519518,True
2016-05-10,380.588,388.060955027929,True
2016-05-11,383.158,398.2438230292572,True
2016-05-12,392.34,391.2858321851082,True
2016-05-13,388.928,376.08766300657066,True
2016-05-14,356.357,351.61601972117586,True
2016-05-15,347.933,361.62858315201663,True
2016-05-16,384.612,400.200492503973,True
2016-05-17,387.049,393.3155301720526,True
2016-05-18,384.22,398.75697705430326,True
2016-05-19,385.843,397.87026906558964,True
2016-05-20,385.918,399.5153199361424,True
2016-05-21,355.048,360.877381790786,True
2016-05-22,348.293,363.3888662344503,True
2016-05-23,396.184,402.8072228150756,True
2016-05-24,402.223,408.1794677212879,True
2016-05-25,426.259,442.1504060168368,True
2016-05-26,463.51,455.4308664716366,True
