ds,y,temp,HDH,CDH,Day Type,train,yhat_hcdh,yhat_5p
2015-07-27,58.771,26.1875,0.0,133.4,Working Day,True,66.0646275102277,65.64907981857715
2015-07-28,64.873,28.15,0.0,178.79999999999998,Working Day,True,73.8826331985137,70.74223087399596
2015-07-29,70.865,28.745833333333334,0.0,177.0,Working Day,True,73.57266821527769,72.28855911375157
2015-07-30,67.734,26.0625,0.0,119.4,Working Day,True,63.65378875172541,65.3246752927543
2015-07-31,60.733,23.633333333333336,0.0,72.1,Working Day,True,55.50859780335695,59.020414007596834
2015-08-01,53.458,23.28333333333333,0.0,70.89999999999999,Non-Working Day,True,50.91473437293874,53.294773790529426
2015-08-02,52.145,23.09583333333333,0.0,66.5,Non-Working Day,True,50.23688725474621,52.82923808939919
2015-08-03,53.871,22.2,0.0,57.7,Working Day,True,53.02887793746888,55.300575444828105
2015-08-04,48.808,20.45833333333333,0.0,21.0,Working Day,True,46.70903633482359,50.780539051696316
2015-08-05,53.65,23.23333333333333,0.0,83.3,Working Day,True,57.437268810158784,57.98231952496369
2015-08-06,55.447,24.054166666666664,0.0,84.10000000000001,Working Day,True,57.57503102493035,60.11257591120043
2015-08-07,55.601,23.366666666666664,0.0,61.5,Working Day,True,53.68324845763379,58.32835101917474
2015-08-08,49.355,21.70833333333333,0.0,46.7,Non-Working Day,True,47.18657522287981,49.38427390103548
2015-08-09,52.366,23.7,0.0,85.1,Non-Working Day,True,53.10233189074192,54.32929757081883
2015-08-10,54.998,22.825,0.0,58.400000000000006,Working Day,True,53.149419875393995,56.922598073942375
2015-08-11,54.102,22.525,0.0,63.900000000000006,Working Day,True,54.09653510194847,56.14402721196752
2015-08-12,54.62,23.2125,0.0,77.5,Working Day,True,56.43849275306498,57.92825210399321
2015-08-13,55.891,23.354166666666668,0.0,74.4,Working Day,True,55.904664170825185,58.29591056659246
2015-08-14,55.133,23.558333333333334,0.0,86.89999999999999,Working Day,True,58.0571987766308,58.82577129210312
2015-08-15,55.852,25.96666666666667,0.0,137.9,Non-Working Day,True,61.23649730905233,59.95710693559317
2015-08-16,60.917,28.77083333333333,0.0,182.6,Non-Working Day,True,68.12280780523557,66.91945197694082
2015-08-17,68.574,28.316666666666663,0.0,161.7,Working Day,True,70.93796585777162,71.17477024175977
2015-08-18,61.732,23.6375,0.0,84.9,Working Day,True,57.7127932397019,59.03122749179092
2015-08-19,55.602,21.72083333333333,0.0,58.0,Working Day,True,53.08053876800822,54.05702476250715
2015-08-20,53.044,20.954166666666666,0.0,42.8,Working Day,True,50.46305668734858,52.06734367079364
2015-08-21,53.02,21.05208333333333,0.0,47.9,Working Day,True,51.34129080651728,52.321460549354875
2015-08-22,50.725,21.67083333333333,0.0,63.400000000000006,Non-Working Day,True,49.75931314874693,49.29116676080944
2015-08-23,49.543,22.133333333333336,0.0,61.7,Non-Working Day,True,49.49741767126345,50.439488156930686
2015-08-24,55.077,23.10833333333333,0.0,77.4,Working Day,True,56.42127247621853,57.657914999140836
2015-08-25,57.578,23.83333333333333,0.0,92.1,Working Day,True,58.95265317264594,59.539461248913376
2015-08-26,60.256,25.516666666666666,0.0,119.6,Working Day,True,63.68822930541829,63.90810886332785
2015-08-27,65.093,27.35833333333333,0.0,146.20000000000002,Working Day,True,68.26882294657266,68.68766887711789
2015-08-28,66.47,27.52083333333333,0.0,141.39999999999998,Working Day,True,67.44224965794328,69.1093947606876
2015-08-29,54.794,23.383333333333336,0.0,54.5,Non-Working Day,True,48.3882132960393,53.543059497798886
2015-08-30,48.864,22.433333333333334,0.0,67.5,Non-Working Day,True,50.39094341797178,51.18434527873905
2015-08-31,56.382,23.77083333333333,0.0,91.1,Working Day,True,58.78045040418149,59.377258986001955
2015-09-01,56.854,23.425,0.0,73.80000000000001,Working Day,True,55.80134250974652,58.47973979789207
2015-09-02,52.261,21.25,0.0,34.8,Working Day,True,49.08543453963299,52.835101048574394
2015-09-03,49.578,20.929166666666667,0.0,32.9,Working Day,True,48.75824927955054,52.00246276562908
2015-09-04,46.917,19.8375,0.0,27.3,Working Day,True,47.79391377614962,49.16932990677615
2015-09-05,43.077,20.375,0.0,50.5,Non-Working Day,True,47.77198864313699,46.07379780410941
2015-09-06,43.967,20.820833333333333,0.8000000000000007,70.60000000000001,Non-Working Day,True,50.8987181505084,47.18073824901908
2015-09-07,49.438,23.254166666666663,0.0,99.2,Non-Working Day,True,55.274523792222546,53.22235712590916
2015-09-08,57.555,25.02777777777777,0.0,129.96666666666667,Working Day,True,65.47339800516642,62.63932671788732
2015-09-09,63.764,27.65,0.0,168.5,Working Day,True,72.10894468332987,69.44461277070454
2015-09-10,67.884,28.775,0.0,179.5,Working Day,True,74.00317513643881,72.36425350311023
2015-09-11,64.633,27.34166666666667,0.0,140.20000000000002,Working Day,True,67.23560633578596,68.6444149403415
2015-09-12,52.499,23.46666666666667,0.0,51.3,Non-Working Day,True,47.895233573717455,53.74996425385678
2015-09-13,54.656,25.65,0.0,95.0,Non-Working Day,True,54.62748790667512,59.17086886257322
2015-09-14,49.552,19.570833333333333,0.0,7.100000000000001,Working Day,True,44.315417853167745,48.477266918354054
2015-09-15,46.158,18.602083333333333,0.0,9.4,Working Day,True,44.711484220635974,45.96313184322694
2015-09-16,44.332,17.620833333333334,0.0,2.400000000000002,Working Day,True,43.506064841384834,43.41655631551752
2015-09-17,46.38,19.815277777777776,0.0,27.6,Working Day,True,47.845574606688956,49.1116579910743
2015-09-18,47.772,20.97083333333333,0.0,60.8,Working Day,True,53.56270651970867,52.11059760757002
2015-09-19,48.315,22.666666666666668,0.0,88.5,Non-Working Day,True,53.62612284570888,51.76367859570113
2015-09-20,50.667,24.04583333333333,0.0,112.3,Non-Working Day,True,57.292659530477586,55.187952308459025
2015-09-21,57.678,26.025,0.0,139.6,Working Day,True,67.13228467470728,65.22735393500744
2015-09-22,51.64,20.966666666666665,0.0,28.2,Working Day,True,47.94889626776762,52.09978412337592
2015-09-23,48.749,20.67083333333333,0.0,53.900000000000006,Working Day,True,52.374507417303974,51.332026745595165
2015-09-24,53.451,24.120833333333334,0.0,94.0,Working Day,True,59.2798384327284,60.285591658305954
2015-09-25,54.718,24.0625,0.0,95.6,Working Day,True,59.55536286227151,60.134202879588635
2015-09-26,52.571,24.375,0.0,97.7,Non-Working Day,True,55.04343954738418,56.00522609488767
2015-09-27,49.371,23.40416666666667,0.0,73.30000000000001,Non-Working Day,True,51.284469164680125,53.59478568681336
2015-09-28,50.971,21.3875,0.0,53.900000000000006,Working Day,True,52.374507417303974,53.191946026979544
2015-09-29,45.854,18.591666666666665,0.0,16.0,Working Day,True,45.84802249250134,45.936098132741684
2015-09-30,43.635,16.662499999999998,0.0,0.0,Working Day,True,43.09277819707015,42.978613885857335
2015-10-01,44.028,19.52083333333333,0.0,13.1,Working Day,True,45.34863446395444,48.34750510802491
2015-10-02,45.803,21.883333333333336,0.0,72.89999999999999,Working Day,True,55.64636001812851,54.47875064607687
2015-10-03,42.059,18.944444444444446,0.0,33.9,Non-Working Day,True,45.21465633359243,42.52193282511582
2015-10-04,39.942,18.80208333333333,0.0,17.8,Non-Working Day,True,42.73435210566066,42.16847053351692
2015-10-05,44.835,19.98958333333333,0.0,26.450000000000003,Working Day,True,47.64754142295484,49.5640220798606
2015-10-06,46.591,20.58125,0.0,30.649999999999995,Working Day,True,48.370793050505526,51.099536835422136
2015-10-07,47.698,21.1875,0.0,43.3,Working Day,True,50.549158071580806,52.67289878566297
2015-10-08,50.575,22.77916666666667,0.0,65.80000000000001,Working Day,True,54.42372036203092,56.803649747807334
2015-10-09,50.784,22.495833333333334,0.0,74.6,Working Day,True,55.939104724518074,56.06833282260886
2015-10-10,46.362,21.3375,0.0,53.1,Non-Working Day,True,48.17253466752349,48.46354773657793
2015-10-11,45.656,21.59166666666667,0.0,61.000000000000014,Non-Working Day,True,49.38957835700555,49.09460724255448
2015-10-12,51.091,22.46666666666667,0.0,82.39999999999999,Non-Working Day,True,52.68638025003287,51.26710718116221
2015-10-13,53.891,24.20833333333333,0.0,103.7,Working Day,True,60.95020528683355,60.51267482638195
2015-10-14,52.965,24.075,0.0,79.9,Working Day,True,56.85177939737966,60.16664333217091
2015-10-15,51.148,23.166666666666668,0.0,56.7,Working Day,True,52.85667516900443,57.80930377785817
2015-10-16,50.855,22.679166666666664,0.0,61.5,Working Day,True,53.68324845763379,56.544126127149035
2015-10-17,41.718,18.860416666666666,0.0,5.299999999999997,Non-Working Day,True,40.80865006534096,42.313303862757444
2015-10-18,39.658,17.2375,0.0,3.000000000000004,Non-Working Day,True,40.45432088992214,39.393800845255655
2015-10-19,43.173,18.39583333333333,0.0,11.499999999999996,Working Day,True,45.07311003441132,45.427864375619215
2015-10-20,43.953,21.304166666666667,0.0,50.3,Working Day,True,51.75457745083195,52.97567634309764
2015-10-21,43.888,19.575,0.4000000000000003,35.5,Working Day,True,49.22015499178459,48.48808040254816
2015-10-22,44.541,19.495833333333334,0.0,36.2,Working Day,True,49.32651841548322,48.282624202860355
2015-10-23,43.297,17.825,2.8000000000000007,23.2,Working Day,True,47.18713202503075,43.94641704102819
2015-10-24,40.168,17.895833333333332,0.0,22.2,Non-Working Day,True,43.41219922385319,39.918381311387485
2015-10-25,39.873,19.03333333333333,0.0,20.5,Non-Working Day,True,43.150303746369715,42.742631231577555
2015-10-26,43.407,16.973194444444445,2.6,19.6,Working Day,True,46.56011280144549,42.978613885857335
2015-10-27,42.69,17.866666666666667,0.0,0.3999999999999986,Working Day,True,43.16165930445593,44.05455188296914
2015-10-28,42.98,17.787499999999998,0.0,2.3000000000000007,Working Day,True,43.48884456453839,43.84909568328133
2015-10-29,42.806,19.1375,0.0,25.3,Working Day,True,47.44950823922072,47.35266456216815
2015-10-30,42.61,19.329166666666666,0.0,36.0,Working Day,True,49.29207786179033,47.850084835096546
2015-10-31,40.049,19.904166666666665,0.0,38.6,Non-Working Day,True,45.93872030075264,44.9047859323824
2015-11-01,40.714,17.320833333333333,0.0,0.0,Non-Working Day,True,39.99215240024541,39.393800845255655
2015-11-02,41.069,13.36875,0.0,0.0,Working Day,True,43.09277819707015,43.19569671205455
2015-11-03,41.344,12.47638888888889,18.766666666666666,0.0,Working Day,True,43.75798682286259,43.75076870820102
2015-11-04,42.135,12.216666666666669,29.3,0.0,Working Day,True,44.13135436415994,43.91232273665144
2015-11-05,43.162,10.552083333333334,54.85,0.0,Working Day,True,45.03700696037646,44.94773719172
2015-11-06,43.001,10.686111111111112,53.9,0.0,Working Day,True,45.00333298908857,44.8643684016373
2015-11-07,40.393,11.170833333333334,50.3,0.0,Non-Working Day,True,41.891016793780175,41.92431121257693
2015-11-08,41.028,10.812083333333334,23.9,0.0,Non-Working Day,True,40.89439611804821,42.10942331336376
2015-11-09,44.801,10.014583333333333,26.45,0.0,Working Day,True,44.03033245029626,45.282076277336635
2015-11-10,43.707,9.971875,45.475,0.0,Working Day,True,44.704698033193296,45.30864197987594
2015-11-11,43.948,8.438125000000001,82.785,0.0,Non-Working Day,True,43.11735098511173,43.334366628384636
2015-11-12,44.661,8.759265873015872,85.07761904761905,0.0,Working Day,True,46.108463777124804,46.06291663425037
2015-11-13,43.924,9.968333333333334,65.26,0.0,Working Day,True,45.40600279312065,45.31084498935481
2015-11-14,41.0,10.982291666666669,47.625,0.0,Non-Working Day,True,41.790033448795974,42.021597188890574
2015-11-15,41.627,11.240277777777775,23.9,0.0,Non-Working Day,True,40.89439611804821,41.88847844045405
2015-11-16,45.017,10.45,41.6,0.0,Working Day,True,44.567343676624255,45.01123570022859
2015-11-17,45.289,9.470833333333331,60.3,0.0,Working Day,True,45.230189216712276,45.620303026739506
2015-11-18,44.958,9.975,68.6,0.0,Working Day,True,45.52439338691177,45.30669814798282
2015-11-19,44.174,11.479027777777778,45.40333333333333,0.0,Working Day,True,44.70215771606105,44.37115345595633
2015-11-20,43.275,12.97,28.22,0.1999999999999993,Working Day,True,44.12751292944133,43.44372966161665
2015-11-21,40.497,12.37842261904762,33.917857142857144,0.0,Non-Working Day,True,41.272578070892926,41.30120490019717
2015-11-22,39.866,11.623313492063494,46.24047619047619,0.0,Non-Working Day,True,41.73776659066663,41.6908351073591
2015-11-23,42.73,11.622261904761904,31.865714285714287,0.0,Working Day,True,44.222299405412656,44.28205807540755
2015-11-24,44.059,10.525,25.5,0.0,Working Day,True,43.99665847900837,44.964583734793706
2015-11-25,45.378,5.608333333333333,129.5,0.0,Working Day,True,47.68307217789362,48.022879246635775
2015-11-26,42.353,6.272916666666667,118.95,0.0,Non-Working Day,True,44.482608058515,44.45159663040411
2015-11-27,42.631,7.333333333333333,102.1,0.0,Working Day,True,46.71184395337962,46.94988404163356
2015-11-28,43.195,5.416666666666667,141.2,0.0,Non-Working Day,True,45.322562984084556,44.8934147106793
2015-11-29,44.465,4.3625,169.3,0.0,Non-Working Day,True,46.38335999120835,45.43735619150472
2015-11-30,48.828,5.120833333333334,141.1,0.0,Working Day,True,48.09424909046159,48.32611702196249
2015-12-01,47.236,6.9,112.9,0.0,Working Day,True,47.09466383749462,47.21942873081286
2015-12-02,45.757,9.670833333333333,49.4,0.0,Working Day,True,44.84382470404065,45.49589778557983
2015-12-03,47.026,9.167847222222225,47.325,0.0,Working Day,True,44.770273661490776,45.80876832784356
2015-12-04,45.095,9.620833333333334,60.1,0.0,Working Day,True,45.22309995959903,45.52699909586975
2015-12-05,43.898,7.872465277777778,80.56083333333333,0.0,Non-Working Day,True,43.03338695154075,43.626242473711606
2015-12-06,42.63,13.179166666666667,7.699999999999999,0.0,Non-Working Day,True,40.28283343066723,40.88802744278306
2015-12-07,44.489,12.24232142857143,8.159285714285716,0.0,Working Day,True,43.381994568514976,43.89636480244316
2015-12-08,45.678,10.19704861111111,20.72083333333333,0.0,Working Day,True,43.82725477257321,45.16857809291057
2015-12-09,45.261,12.9,3.4000000000000004,0.0,Working Day,True,43.213295567995246,43.48727149602254
2015-12-10,44.828,13.263888888888888,1.0,0.0,Working Day,True,43.128224482636355,43.26092307113479
2015-12-11,44.518,9.716666666666669,44.8,0.0,Working Day,True,44.68077179043611,45.467388251147405
2015-12-12,43.911,8.432217261904762,76.02678571428571,0.0,Non-Working Day,True,42.862223102984075,43.3374149734988
2015-12-13,44.187,9.574305555555556,45.25,0.0,Non-Working Day,True,41.700375338763266,42.74810664368209
2015-12-14,48.079,6.791666666666667,107.7,0.0,Working Day,True,46.91034315255036,47.28681490310768
2015-12-15,48.186,7.677083333333333,88.5,0.0,Working Day,True,46.22977446967924,46.73606253339036
2015-12-16,48.695,4.883333333333334,147.7,0.0,Working Day,True,48.32819457519854,48.473848245839605
2015-12-17,47.411,7.620833333333334,89.0,0.0,Working Day,True,46.24749761246234,46.771051507466524
2015-12-18,46.934,9.170833333333333,61.0,0.0,Working Day,True,45.25500161660862,45.806910888479024
2015-12-19,43.984,8.774166666666668,61.495,0.0,Non-Working Day,True,42.31363681138697,43.16097184408199
2015-12-20,45.507,7.764409722222222,78.65416666666667,0.0,Non-Working Day,True,42.961408791626766,43.68199826713482
2015-12-21,48.415,9.346180555555556,39.69166666666666,0.0,Working Day,True,44.499700348335416,45.69784032114285
2015-12-22,44.749,13.359027777777778,3.466666666666669,0.0,Working Day,True,43.21565865369966,43.20174418905537
2015-12-23,44.781,8.952777777777778,63.73333333333333,0.0,Working Day,True,45.35188813048958,45.94254715835451
2015-12-24,45.551,7.179166666666667,92.1,0.0,Working Day,True,46.35738109771757,47.04577974836081
2015-12-25,43.626,4.9375,145.6,0.0,Non-Working Day,True,45.488666430039885,45.140660838327214
2015-12-26,44.644,4.979166666666667,147.2,0.0,Non-Working Day,True,45.549067683114544,45.119161175053485
2015-12-27,46.988,3.7541666666666655,173.9,0.0,Non-Working Day,True,46.55701359379801,45.7512512753012
2015-12-28,47.87,5.229166666666667,138.5,0.0,Working Day,True,48.002088747989454,48.258730849667664
2015-12-29,49.509,3.721944444444445,174.67333333333335,0.0,Working Day,True,49.284299051204286,49.19626256985156
2015-12-30,49.026,4.576388888888888,154.16666666666666,0.0,Working Day,True,48.55741388852666,48.66477573400827
2015-12-31,48.211,3.2279513888888887,186.72916666666663,0.0,Working Day,True,49.711633562276184,49.50353919588954
2016-01-01,46.376,4.1875,163.5,0.0,Non-Working Day,True,46.164405448812694,45.52765477725439
2016-01-02,45.532,5.779166666666666,125.3,0.0,Non-Working Day,True,44.72232553165507,44.70636764019783
2016-01-03,42.941,7.983333333333333,81.9,0.0,Non-Working Day,True,43.0839415420048,43.56903545301742
2016-01-04,47.084,8.579166666666667,63.1,0.0,Working Day,True,45.329438816297646,46.174943060243066
2016-01-05,46.344,10.212152777777778,21.8,0.0,Working Day,True,43.865507222413406,45.15918290542716
2016-01-06,47.51,9.447916666666666,37.3,0.0,Working Day,True,44.41492464868958,45.63455779395572
2016-01-07,46.835,7.748472222222222,78.08666666666666,0.0,Working Day,True,45.86066048264983,46.69165677369865
2016-01-08,47.666,6.232361111111112,114.52333333333333,0.0,Working Day,True,47.152204974397094,47.634717615711864
2016-01-09,44.649,9.422916666666667,39.1,0.0,Non-Working Day,True,41.46820802225752,42.826222086909986
2016-01-10,43.337,9.743402777777778,41.50833333333333,0.0,Non-Working Day,True,41.559124491729285,42.66085384356286
2016-01-11,46.421,10.113541666666666,43.875,0.0,Working Day,True,44.64798397628737,45.22052160072117
2016-01-12,46.993,9.14030303030303,50.11333333333333,0.0,Working Day,True,44.869109721077876,45.82590153703484
2016-01-13,46.522,11.314583333333331,19.75,0.0,Working Day,True,43.79284233700269,44.47344220979873
2016-01-14,48.794,8.239880952380952,67.34285714285714,0.0,Working Day,True,45.47983234219997,46.385987665781805
2016-01-15,45.866,9.407638888888888,41.41666666666666,0.0,Working Day,True,44.560845190937115,45.65961162724482
2016-01-16,42.713,11.788194444444445,11.966666666666663,0.0,Non-Working Day,True,40.443903438866336,41.605757868404474
2016-01-17,42.063,12.607638888888888,0.4000000000000003,0.0,Non-Working Day,True,40.00725271351408,41.18293115735442
2016-01-18,43.136,13.90486111111111,0.0,0.0,Non-Working Day,True,39.99215240024541,40.513574974098894
2016-01-19,45.14,12.955555555555556,0.0,0.0,Working Day,True,43.09277819707015,43.4527144845893
2016-01-20,44.384,10.93388888888889,24.986666666666668,0.0,Working Day,True,43.978462719084376,44.71024413064503
2016-01-21,44.163,12.848611111111111,5.166666666666668,0.0,Working Day,True,43.275917339162206,43.51923673159829
2016-01-22,44.769,12.902083333333335,0.0,0.0,Working Day,True,43.09277819707015,43.48597560809379
2016-01-23,41.708,11.82263888888889,6.1,0.0,Non-Working Day,True,40.222432177592566,41.587984813431525
2016-01-24,41.996,9.546875,50.375,0.0,Non-Working Day,True,41.89384810251805,42.762260588670635
2016-01-25,44.468,10.59361111111111,35.65333333333333,0.0,Working Day,True,44.35655643179056,44.921905825673655
2016-01-26,45.238,9.589136904761904,50.36071428571428,0.0,Working Day,True,44.87787845695961,45.54671510507139
2016-01-27,44.818,10.696805555555557,44.97666666666666,0.0,Working Day,True,44.68703396755281,44.8577161769364
2016-01-28,46.372,10.09013888888889,44.836666666666666,0.0,Working Day,True,44.68207148757354,45.235078741787426
2016-01-29,45.173,13.178472222222224,0.0,0.0,Working Day,True,43.09277819707015,43.31405447621341
2016-01-30,41.057,11.941666666666668,9.15,0.0,Non-Working Day,True,40.33757206626615,41.5265674420129
