,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2016-11-28,416.669,7.520833333333333,10.6,False,412.62995065340533,410.34884354030584,412.670940285224
2016-11-29,419.725,13.481597222222222,15.6,False,397.82706312283494,408.37767720828987,407.51309648073044
2016-11-30,411.659,12.197222222222225,13.9,False,398.05621009051146,408.19846358427606,407.5505091296348
2016-12-01,411.145,9.879375,11.7,False,405.3512549073837,418.8494091706741,418.69014591313805
2016-12-02,414.31,7.195833333333333,10.0,False,413.60284823694417,421.44068207906685,423.3092673135545
2016-12-03,394.064,6.533333333333334,8.3,False,394.85761337269423,399.3393413175142,399.85369929076273
2016-12-04,389.792,5.425,7.8,False,388.7902683784988,398.9707240467321,396.461354185229
2016-12-05,429.074,6.35625,8.9,False,419.67424746861303,430.63944151754487,430.2839081261444
2016-12-06,429.869,5.470833333333334,7.8,False,431.8960223678177,432.09235968859525,435.2886114369179
2016-12-07,430.517,5.670833333333333,7.2,False,431.1915833239898,433.5360670384484,432.4733334551374
2016-12-08,434.438,5.0,5.6,False,432.53788432008105,435.1850995385955,434.57590828792695
2016-12-09,442.97,0.8300000000000001,3.9,False,437.56511865466797,442.4701201094379,452.77504303599994
2016-12-10,425.403,-0.25,1.7,False,432.97722292967325,425.8541292455803,433.912455249809
2016-12-11,425.428,-0.4363194444444444,1.1,False,441.0989689021153,424.928087411433,426.7374651280761
2016-12-12,445.048,4.9281250000000005,7.2,False,432.0478552716929,435.25235297817403,435.09148382986973
2016-12-13,440.463,4.316666666666666,6.1,False,432.1269230087257,436.11951957660995,439.0140315836858
2016-12-14,446.628,3.275,5.6,False,434.3820816260941,440.33332382696506,442.4201377672489
2016-12-15,483.386,-4.075,1.1,False,470.8038929998752,462.49233757052775,482.39496021946627
2016-12-16,492.062,-5.591666666666666,-3.3,False,478.8153930925463,469.1813436158537,486.60673785462984
2016-12-17,451.134,0.2427777777777777,3.9,False,432.2556369417722,420.26287821027705,429.5911408726955
2016-12-18,421.235,6.924652777777777,14.4,False,387.01261034106886,387.6209167775932,393.7740343109485
2016-12-19,472.53,-3.1166666666666667,-0.6,False,469.7372307214453,463.31639642305817,468.0713464992797
2016-12-20,476.313,-2.504166666666667,0.6,False,463.79698307684106,456.79788661238297,472.58167504533117
2016-12-21,457.457,2.0458333333333334,4.4,False,439.7717743920468,444.7139881039404,451.4689855964179
2016-12-22,445.329,5.483333333333333,9.4,False,431.9251347091407,428.3108861008312,434.5300987576335
2016-12-23,427.625,5.720833333333334,7.8,False,429.35508591278233,426.7656355698595,428.05681946740907
2016-12-24,404.164,5.796875,7.8,False,394.5283135123126,401.44306225960486,402.51758060289126
2016-12-25,381.176,5.966666666666666,10.0,False,385.4991673193508,394.52281262268093,395.4005373128721
2016-12-26,413.441,4.199305555555555,10.0,True,427.2253918975345,413.9409781009595,410.84029518293073
2016-12-27,414.248,11.89375,15.6,False,402.94172053184377,419.1235044008429,418.63630302731826
2016-12-28,430.364,3.279166666666667,4.4,False,435.1169361351791,442.3504265128928,443.18333183608456
2016-12-29,439.63,4.249375,7.674999999999999,False,432.5347433508561,433.18413857631924,438.5584426913936
2016-12-30,432.801,2.4479166666666665,4.4,False,436.88613267760445,438.30221823887086,440.32886495926687
2016-12-31,415.51,3.5041666666666664,6.7,False,406.4805629579413,407.7865015462924,410.89757663303203
2017-01-01,385.761,6.858333333333333,8.3,False,387.0297590110802,399.2151545084014,393.0439852965469
2017-01-02,417.439,3.761111111111111,4.4,True,425.0839351084097,433.43804147561684,411.82436300317886
2017-01-03,434.149,4.806111111111111,6.1,False,429.7689313104127,447.00711643979264,439.0799099510187
