,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2017-06-04,74.641,20.79861111111111,26.7,False,72.01301012998115,72.95054430192376,72.70125474874897
2017-06-05,81.339,19.294791666666665,25.6,False,77.51524923496262,78.25240115442173,78.63068713578377
2017-06-06,78.956,18.516666666666666,22.8,False,76.01363560490397,76.24889336361827,78.28184488358356
2017-06-07,77.296,18.18402777777778,22.8,False,75.03877039824206,75.68352843029939,77.43633400646392
2017-06-08,77.158,17.752777777777776,23.3,False,73.7898921535464,76.95487459744659,75.83586946086761
2017-06-09,78.039,19.12708333333333,23.9,False,77.11802194891884,77.88922006052613,78.58026437944818
2017-06-10,69.713,17.71388888888889,20.8,False,66.8363384245071,69.6560368203024,68.20251499302063
2017-06-11,65.411,17.039583333333333,20.0,False,64.44983356999181,66.74982480747228,64.47334325169024
2017-06-12,73.729,17.783333333333335,21.7,False,73.64510014743445,74.14726735878405,75.85089451422412
2017-06-13,78.604,19.979166666666668,26.1,False,78.63475681698499,80.57041097276704,81.16857119135669
2017-06-14,84.498,22.679166666666664,30.0,False,83.61802704428226,88.12818617518884,87.53275795267724
2017-06-15,89.028,23.866666666666664,31.1,False,87.29388557992506,90.10908119014891,90.396827554996
2017-06-16,93.821,24.98333333333333,32.8,False,93.89399532687693,90.97388920131485,91.93350882035256
2017-06-17,87.712,24.28333333333333,31.7,False,87.1733730814352,83.54095726245443,83.15543031596336
2017-06-18,85.477,24.6375,31.7,False,87.51558977955384,81.5485063392559,81.80144210573467
2017-06-19,96.762,25.166666666666668,32.2,False,94.41031456368967,93.68690388768889,92.98587996549689
2017-06-20,100.787,25.854166666666668,33.9,False,96.52902380291977,97.54521785389994,95.0338491550094
2017-06-21,102.566,25.995833333333334,33.3,False,97.03600595680004,96.85918624677943,95.81909457547935
2017-06-22,92.877,21.45833333333333,27.2,False,86.22324919976381,83.99564162989927,85.0052009552116
2017-06-23,88.63,21.320833333333333,27.8,False,86.10280700767932,82.58901760799077,83.3469922573809
2017-06-24,77.103,22.320833333333336,27.8,False,80.26223069055918,78.214294348409,79.06213698293878
2017-06-25,84.395,26.947916666666668,43.3,False,91.24141532461252,89.15341289371466,84.49342064380278
2017-06-26,104.04,29.166666666666668,37.2,False,105.71272318271934,103.9440482710226,102.55524694536147
2017-06-27,99.411,26.304166666666664,32.8,False,100.65731456813585,97.68665373819493,96.8017470993431
2017-06-28,89.883,21.85,28.3,False,85.8337059277289,85.2948688228043,85.82503914387092
2017-06-29,84.76,20.445833333333333,26.1,False,82.34043068643052,81.85345954657599,82.5140804263427
2017-06-30,82.498,20.414583333333333,26.7,False,81.93609332971577,80.73496475190457,81.1652876004968
2017-07-01,75.463,19.870833333333334,25.6,False,72.33326714607614,74.96319223905984,75.434944895106
2017-07-02,73.909,21.8,28.9,False,72.29743030439005,78.3353992729494,77.29529979828136
2017-07-03,84.439,23.20208333333333,32.2,False,87.65914549855778,94.01607077406209,89.85743228056323
2017-07-04,80.859,25.070833333333336,33.3,True,89.72141513343682,81.35925116308846,89.26033375194642
2017-07-05,92.846,25.491666666666664,32.2,False,96.78606956108065,97.89279786803293,97.40102910767617
2017-07-06,98.561,26.3125,34.4,False,97.89556642782937,99.67304801674695,98.73987988094336
2017-07-07,108.859,29.5875,37.8,False,107.29377230063898,109.35869130118661,105.85501184385741
2017-07-08,106.529,30.40416666666667,38.9,False,106.36622176283032,105.56382330777376,100.5788317939846
2017-07-09,103.015,28.383333333333336,36.7,False,98.0601777389637,97.44797697222612,93.2233502418328
2017-07-10,114.457,28.029166666666665,33.9,False,105.79823215738706,104.88405637874189,103.2076816450332
2017-07-11,107.239,25.495833333333334,31.7,False,99.6487719857369,99.05475891701694,97.49790286075988
