,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2015-10-29,42.806,19.1375,26.7,False,44.98011754222095,45.26621834462635,46.482312229877316
2015-10-30,42.61,19.329166666666666,29.4,False,44.34713103338649,45.56467669049489,46.11518227821639
2015-10-31,40.049,19.904166666666665,28.3,False,43.85335830563531,42.70935464631219,44.102293327572156
2015-11-01,40.714,17.320833333333333,20.0,False,40.423418832636884,40.59644088891889,41.76190955186965
2015-11-02,41.069,13.36875,15.866666666666667,False,43.588581540369624,43.36524321694607,43.25530805648645
2015-11-03,41.344,12.47638888888889,18.9,False,43.11059623219342,42.96608372401317,42.20674405580823
2015-11-04,42.135,12.216666666666669,18.3,False,43.11059623219342,43.0312851832776,42.55145143987692
2015-11-05,43.162,10.552083333333334,18.3,False,43.11059623219342,43.27033802739638,43.04161360832877
2015-11-06,43.001,10.686111111111112,19.4,False,43.11059623219342,42.501118088711976,42.335950529599394
2015-11-07,40.393,11.170833333333334,20.0,False,40.41116768039624,40.280924490427466,40.039763961540565
2015-11-08,41.028,10.812083333333334,13.95,False,41.72191566444666,41.5283785790256,40.45147678286977
2015-11-09,44.801,10.014583333333333,11.7,False,44.6862636690928,45.30118424103694,44.40014728458839
2015-11-10,43.707,9.971875,15.0,False,44.18712250762703,43.74216581237638,43.897249405605855
2015-11-11,43.948,8.438125000000001,15.0,True,44.53275186981934,44.44821863980458,41.933371198794774
2015-11-12,44.661,8.759265873015872,17.2,False,44.630411427606994,43.84481826008106,44.01783732217665
2015-11-13,43.924,9.968333333333334,18.3,False,43.674647380783526,42.60327976575496,42.7783733094249
2015-11-14,41.0,10.982291666666669,18.3,False,40.406774316611326,40.500816168800824,40.19733180207395
2015-11-15,41.627,11.240277777777775,17.2,False,41.5569510756719,40.79289104619431,39.714297534000046
2015-11-16,45.017,10.45,16.1,False,43.224109562874695,43.97721715179476,43.46331470878356
2015-11-17,45.289,9.470833333333331,16.1,False,44.446386309503374,43.739682493998345,44.033709050645854
2015-11-18,44.958,9.975,17.8,False,43.81169460043888,43.373058549202014,43.58761892847877
2015-11-19,44.174,11.479027777777778,19.4,False,43.11059623219342,43.055993799029004,42.84706454669493
2015-11-20,43.275,12.97,22.2,False,43.11059623219342,42.63873350632065,42.25263277719014
2015-11-21,40.497,12.37842261904762,21.1,False,40.33192632009752,40.039547990744154,39.78085213266466
2015-11-22,39.866,11.623313492063494,20.6,False,39.60236631378539,40.3664609551371,39.27759426294699
2015-11-23,42.73,11.622261904761904,18.9,False,43.11059623219342,43.17441730662603,42.60414955870764
2015-11-24,44.059,10.525,14.4,False,44.421557675039885,43.67952563425534,43.76523734748847
2015-11-25,45.378,5.608333333333333,11.1,False,46.25096562511664,46.026027516136885,46.58487990142448
2015-11-26,42.353,6.272916666666667,12.8,True,45.04562817500522,42.35457641397604,42.95147716601614
2015-11-27,42.631,7.333333333333333,13.9,False,45.173877594553566,43.64419728673151,44.59949177436359
2015-11-28,43.195,5.416666666666667,13.3,False,44.360112351044336,43.69541279130304,43.95937919143045
2015-11-29,44.465,4.3625,13.9,False,45.706375949596996,44.210483273074644,44.583382130897
2015-11-30,48.828,5.120833333333334,10.6,False,46.46067435335943,47.88924799697979,47.047149037260134
2015-12-01,47.236,6.9,14.4,False,47.29254277989269,47.73581435721026,47.68528362814506
2015-12-02,45.757,9.670833333333333,14.4,False,45.79674514412298,46.540875535901364,46.50051232074528
2015-12-03,47.026,9.167847222222225,12.2,False,46.32818480700238,47.52570263033193,46.79098857559118
2015-12-04,45.095,9.620833333333334,16.1,False,45.16588408258952,46.095398391730484,45.380175931936336
2015-12-05,43.898,7.872465277777778,12.8,False,44.29547987224503,44.639087235560076,44.27849360151161
2015-12-06,42.63,13.179166666666667,17.2,False,41.4927091301377,42.604980808538244,42.33687819392191
2015-12-07,44.489,12.24232142857143,16.85,False,43.37339137129714,46.13026296074584,45.88675164663908
2015-12-08,45.678,10.19704861111111,11.7,False,46.09362670499981,46.96968995166611,47.147068162326654
2015-12-09,45.261,12.9,16.7,False,43.37339137129714,45.755759753387125,45.8479215538787
2015-12-10,44.828,13.263888888888888,17.2,False,43.258208058076,46.7113210503287,45.441803079646625
2015-12-11,44.518,9.716666666666669,14.4,False,45.77465310026666,46.33548577707409,45.932852062817375
2015-12-12,43.911,8.432217261904762,12.8,False,44.248720113245845,44.47331929684838,43.91002991899092
2015-12-13,44.187,9.574305555555556,13.9,False,43.46862215892359,43.6866017383134,43.187639414292995
2015-12-14,48.079,6.791666666666667,12.8,False,47.40069030313467,48.30102689889816,47.82983747331359
2015-12-15,48.186,7.677083333333333,13.3,False,47.07928996109655,47.59194267181059,47.36375729354769
2015-12-16,48.695,4.883333333333334,11.7,False,48.3800563680699,48.77385322103606,48.9924565887773
2015-12-17,47.411,7.620833333333334,13.3,False,47.124576301839696,47.72398140048806,47.2547867330251
2015-12-18,46.934,9.170833333333333,13.9,False,46.1976241444544,46.55425713083848,46.021483911187154
2015-12-19,43.984,8.774166666666668,13.95,False,44.206762942388934,44.19532962025795,43.662304164404354
2015-12-20,45.507,7.764409722222222,11.7,False,44.4290765896342,44.710657632817885,44.33130425311272
2015-12-21,48.415,9.346180555555556,10.5,False,46.76849732511615,47.8670516042619,47.53210868806182
